Event_ID,Event_Date,Source_Name,Source_Sectors,Source_Country,Event_Text,CAMEO_Code,Intensity,Target_Name,Target_Sectors,Target_Country,Story_ID,Sentence_Number,Publisher,City,District,Province,Country,Latitude,Longitude,CAMEO_Code_Modified
17523383,2011-07-31,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Mohamed Hussein Tantawi,"International Ethnic,Army,Executive Office,Government,Elite,Cabinet,Executive,Military,Defense / Security Ministry,Nubian",Egypt,15715521,5,The Egyptian Gazette,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17523694,2011-07-31,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15717500,5,Al Arabiya,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17523724,2011-07-31,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15719628,6,Al Arabiya,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17524701,2011-08-01,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15716410,5,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17525585,2011-08-01,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Egyptian Armed Forces,"Military,Government",Egypt,15718316,1,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17525584,2011-08-01,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15718316,4,Associated Press Newswires,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17526370,2011-08-01,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Libyan Armed Forces,"Military,Government",Libya,15721337,2,Al Arabiya,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17528022,2011-08-01,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,33789056,1,Euronews,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17528468,2011-08-02,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,15720496,2,Irish Times,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17528677,2011-08-02,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,15721023,1,The New York Times,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17528730,2011-08-02,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Egyptian Armed Forces,"Military,Government",Egypt,15721128,1,The Washington Post,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17532157,2011-08-03,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15724411,6,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17532256,2011-08-03,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15724710,6,The Washington Post,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17532439,2011-08-03,Governor (Egypt),"Provincial,Local,Government",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15725037,2,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17532861,2011-08-03,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Syria),"Foreign Ministry,Government,Executive",Syria,15726079,3,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17536107,2011-08-04,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15730135,5,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17541218,2011-08-06,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15734317,6,Daily Star,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17541217,2011-08-06,Citizen (Syria),"Social,General Population / Civilian / Social",Syria,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15734317,6,Daily Star,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17560052,2011-08-11,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Military,Government",Egypt,33761414,3,L' Orient-Le Jour,,,,Egypt,30.0626,31.2497,141
17561451,2011-08-12,Militant (Egypt),Unidentified Forces,Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,15755405,5,Associated Press Newswires,,,Sinai Peninsula,Egypt,29.5,34.0,145
17561534,2011-08-12,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15755528,1,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17561589,2011-08-12,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Military Ruler (Egypt),"Defense / Security Ministry,Executive,Government",Egypt,15755661,1,Associated Press Newswires,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17561591,2011-08-12,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,15755661,1,Associated Press Newswires,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17561588,2011-08-12,Muslim (Egypt),"Muslim,National Religious,Social,International Religious",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15755661,4,Associated Press Newswires,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17561709,2011-08-12,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15755987,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17561710,2011-08-12,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15755987,2,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17561711,2011-08-12,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15755987,6,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17563292,2011-08-12,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33757742,1,L' Orient-Le Jour,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17563376,2011-08-13,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Military Ruler (Egypt),"Defense / Security Ministry,Executive,Government",Egypt,15755931,1,Daily Star,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17563378,2011-08-13,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,15755931,1,Daily Star,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17564232,2011-08-13,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,15757718,6,Agence France-Presse,,,,Egypt,23.3,32.9,145
17565412,2011-08-14,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Elite,Dissident,Criminals / Gangs",Egypt,15758322,3,The Washington Post,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,1411
17565658,2011-08-14,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,15758892,6,Trend News Agency (Azerbaijan),,,,Egypt,30.0626,31.2497,141
17567636,2011-08-15,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15761074,3,Reuters News,Sharm ash Shaykh,,Muhafazat Janub Sina',Egypt,27.9158,34.3299,141
17574476,2011-08-17,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15766952,1,Thai News Service,,,,Egypt,30.0626,31.2497,141
17575119,2011-08-17,Businessperson (Egypt),"Social,Business",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15768550,2,Mist News,,,,Egypt,30.0626,31.2497,141
17575949,2011-08-17,Citizen (Yemen),"General Population / Civilian / Social,Social",Yemen,Demonstrate for leadership change,1411,-6.5,Ali Abdullah Saleh,"Government,Executive Office,Executive,Elite",Yemen,15770092,2,Agence France-Presse,,,,Egypt,30.0626,31.2497,1411
17576170,2011-08-17,Activist (Egypt),"Nongovernmental Organization (International),Nongovernmental Organizations / Activists,Human Rights NGOs,Human Rights IGOs",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15770534,2,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17579168,2011-08-18,Businessperson (Egypt),"Social,Business",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15772088,2,Mist News,,,,Egypt,30.0626,31.2497,141
17586792,2011-08-20,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15778984,3,BBC Monitoring Newsfile,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17586935,2011-08-20,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15779296,1,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17586936,2011-08-20,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Israel,,Israel,15779296,2,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17587207,2011-08-20,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15779804,5,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17587361,2011-08-20,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Other Authorities / Officials (Egypt),Government,Egypt,15780008,5,Organisation of Asia-Pacific News Agencies,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17587489,2011-08-20,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15780373,5,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17587544,2011-08-20,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15780429,5,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17587568,2011-08-20,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15780455,5,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17587726,2011-08-20,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15780719,6,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17587941,2011-08-20,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15781151,4,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17589183,2011-08-20,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,34184529,5,Euronews,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17589307,2011-08-21,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15781395,2,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17589308,2011-08-21,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15781396,2,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17589688,2011-08-21,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Israel,,Israel,15782179,6,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17589687,2011-08-21,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15782179,6,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17589869,2011-08-21,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15782559,6,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17589899,2011-08-21,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15782623,6,Trend News Agency (Azerbaijan),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17589917,2011-08-21,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Israel,,Israel,15782646,5,Al-Bawaba News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17590123,2011-08-21,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15783070,6,All Africa,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17591521,2011-08-22,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15782742,3,The Sydney Morning Herald,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17591539,2011-08-22,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Israel,,Israel,15783131,2,China Daily,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17591538,2011-08-22,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15783131,2,China Daily,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17591625,2011-08-22,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Israel,,Israel,15783305,1,Daily Star,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17591624,2011-08-22,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15783305,1,Daily Star,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17591659,2011-08-22,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15783381,5,The Hindu,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17592493,2011-08-22,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15784874,6,All Africa,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17605844,2011-08-25,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15798615,5,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17612666,2011-08-27,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15804319,2,The New York Times,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17613278,2011-08-27,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Foreign Affairs (Israel),"Executive,Foreign Ministry,Government",Israel,15805807,3,BBC Monitoring Middle East,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17624370,2011-08-31,Citizen (Syria),"Social,General Population / Civilian / Social",Syria,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15817049,2,The Washington Post,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17637030,2011-09-04,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15829999,4,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17638818,2011-09-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Egypt,,Egypt,15831261,3,Reuters News,,,,Egypt,30.0626,31.2497,141
17638820,2011-09-05,Citizen (Egypt),"General Population / Civilian / Social,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15831263,3,Reuters News,Sharm ash Shaykh,,Muhafazat Janub Sina',Egypt,27.9158,34.3299,141
17638873,2011-09-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15831390,3,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17638907,2011-09-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15831487,6,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17638927,2011-09-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,15831514,5,Agence France-Presse,,,,Egypt,30.0626,31.2497,145
17638926,2011-09-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15831514,6,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17638934,2011-09-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,15831533,5,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17638933,2011-09-05,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,15831533,6,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
